104.079955, 30.650000, 104.090427, 30.654505
104.079837, 30.701139, 104.090315, 30.710148
104.107785, 30.686341, 104.118262, 30.695350
104.056657, 30.656274, 104.067130, 30.665283
104.082563, 30.663013, 104.093037, 30.672022
104.093082, 30.679038, 104.103557, 30.688047
104.040000, 30.650000, 104.046304, 30.654505
104.068722, 30.681184, 104.079198, 30.690193
104.080148, 30.682819, 104.090624, 30.691828
104.111568, 30.687490, 104.122045, 30.696499
104.077652, 30.650000, 104.088124, 30.654505
104.114142, 30.693362, 104.124619, 30.702371
104.086337, 30.684502, 104.096814, 30.693511
104.085977, 30.670976, 104.096451, 30.679985
104.082937, 30.692230, 104.093414, 30.701239
104.063266, 30.678152, 104.073741, 30.687161
104.069689, 30.668778, 104.080164, 30.677787
104.049027, 30.650000, 104.059499, 30.654505
104.081268, 30.650000, 104.091740, 30.656546
104.046341, 30.672928, 104.056816, 30.681937
104.080817, 30.664724, 104.091291, 30.673733
104.065758, 30.683481, 104.076234, 30.692490
104.060247, 30.675661, 104.070722, 30.684670
104.064837, 30.680142, 104.075313, 30.689151
104.069646, 30.650000, 104.080118, 30.657277
104.040000, 30.682969, 104.045245, 30.691978
104.087028, 30.667626, 104.097502, 30.676635
104.050472, 30.692287, 104.060949, 30.701296
104.062352, 30.694910, 104.072829, 30.703919
104.076459, 30.691330, 104.086936, 30.700339
104.055856, 30.676218, 104.066331, 30.685227
104.083033, 30.666933, 104.093508, 30.675942
104.067280, 30.650606, 104.077752, 30.659615
104.096483, 30.675665, 104.106958, 30.684674
104.092518, 30.667279, 104.102993, 30.676288
104.055236, 30.667054, 104.065711, 30.676063
104.060938, 30.664608, 104.071412, 30.673617
104.081396, 30.658704, 104.091870, 30.667713
104.062568, 30.656642, 104.073041, 30.665651
104.081709, 30.690983, 104.092186, 30.699992
104.053640, 30.650000, 104.064112, 30.654505
104.086696, 30.656462, 104.097169, 30.665471
104.062033, 30.711204, 104.072512, 30.720213
104.084724, 30.677564, 104.095200, 30.686573
104.048426, 30.664229, 104.058900, 30.673238
104.094275, 30.701535, 104.104753, 30.710544
104.063126, 30.685686, 104.073602, 30.694695
104.069688, 30.699139, 104.080166, 30.708148
104.075276, 30.684514, 104.085752, 30.693523
104.074503, 30.668861, 104.084977, 30.677870
104.040575, 30.661217, 104.051048, 30.670226
104.085443, 30.689988, 104.095920, 30.698997
104.084540, 30.677616, 104.095016, 30.686625
104.081156, 30.672084, 104.091631, 30.681093
104.069729, 30.678379, 104.080204, 30.687388
104.089193, 30.674105, 104.099668, 30.683114
104.082408, 30.674892, 104.092883, 30.683901
104.089371, 30.664205, 104.099845, 30.673214
104.056512, 30.693217, 104.066989, 30.702226
104.069640, 30.682562, 104.080116, 30.691571
104.062861, 30.652090, 104.073333, 30.661099
104.101294, 30.691149, 104.111771, 30.700158
104.068435, 30.675635, 104.078910, 30.684644
104.091748, 30.677748, 104.102223, 30.686757
104.052609, 30.667476, 104.063083, 30.676485
104.109955, 30.702439, 104.120433, 30.711448
104.108640, 30.685055, 104.119116, 30.694064
104.122868, 30.708491, 104.130000, 30.717500
104.092219, 30.668909, 104.102693, 30.677918
104.040000, 30.681103, 104.045238, 30.690112
104.087083, 30.686132, 104.097559, 30.695141
104.049950, 30.688651, 104.060427, 30.697660
104.101309, 30.704345, 104.111788, 30.713354
104.043402, 30.671072, 104.053877, 30.680081
104.073317, 30.699763, 104.083795, 30.708772
104.060536, 30.725495, 104.071016, 30.730000
104.111960, 30.661344, 104.122434, 30.670353
104.089440, 30.661981, 104.099914, 30.670990
104.079047, 30.663430, 104.089521, 30.672439
104.062395, 30.650000, 104.072867, 30.654505
104.090127, 30.654214, 104.100600, 30.663223
104.040000, 30.655579, 104.045237, 30.664588
104.040000, 30.716025, 104.045240, 30.725034
104.067136, 30.676737, 104.077611, 30.685746
104.124761, 30.692268, 104.130000, 30.701277
104.065275, 30.705062, 104.075753, 30.714071
104.053284, 30.669164, 104.063758, 30.678173
104.076379, 30.715481, 104.086859, 30.724490
104.058120, 30.663745, 104.068594, 30.672754
104.096568, 30.675395, 104.107043, 30.684404
104.092068, 30.661006, 104.102542, 30.670015
104.090253, 30.659363, 104.100726, 30.668372
104.048480, 30.670605, 104.058955, 30.679614
104.040000, 30.650000, 104.045386, 30.654505
104.067017, 30.699328, 104.077495, 30.708337
104.092308, 30.679935, 104.102784, 30.688944
104.056740, 30.677268, 104.067216, 30.686277
104.086738, 30.673728, 104.097213, 30.682737
104.073656, 30.657092, 104.084129, 30.666101
104.100443, 30.703055, 104.110921, 30.712064
