104.045412, 30.683445, 104.055888, 30.692455
104.067163, 30.659325, 104.077637, 30.668335
104.060603, 30.662475, 104.071077, 30.671485
104.094533, 30.668135, 104.105007, 30.677145
104.061712, 30.690045, 104.072188, 30.699055
104.081884, 30.650000, 104.092356, 30.658745
104.082922, 30.685385, 104.093398, 30.694395
104.089571, 30.708895, 104.100049, 30.717905
104.052653, 30.672675, 104.063127, 30.681685
104.068192, 30.686085, 104.078668, 30.695095
104.084433, 30.658835, 104.094907, 30.667845
104.077923, 30.655225, 104.088397, 30.664235
104.101412, 30.674285, 104.111888, 30.683295
104.062384, 30.652465, 104.072856, 30.661475
104.040000, 30.677995, 104.049548, 30.687005
104.052641, 30.709875, 104.063119, 30.718885
104.067634, 30.654145, 104.078106, 30.663155
104.047112, 30.689715, 104.057588, 30.698725
104.067604, 30.650265, 104.078076, 30.659275
104.105330, 30.711015, 104.115810, 30.720025
104.083742, 30.675195, 104.094218, 30.684205
104.098061, 30.694905, 104.108539, 30.703915
104.096391, 30.700185, 104.106869, 30.709195
104.117243, 30.660865, 104.127717, 30.669875
104.097863, 30.657465, 104.108337, 30.666475
104.052104, 30.654615, 104.062576, 30.663625
104.063892, 30.674765, 104.074368, 30.683775
104.090013, 30.666865, 104.100487, 30.675875
104.073454, 30.650000, 104.083926, 30.657625
104.063924, 30.650000, 104.074396, 30.657355
104.057292, 30.676485, 104.067768, 30.685495
104.069713, 30.664945, 104.080187, 30.673955
104.054683, 30.667355, 104.065157, 30.676365
104.108703, 30.656795, 104.119177, 30.665805
104.097613, 30.657415, 104.108087, 30.666425
104.047313, 30.656215, 104.057787, 30.665225
104.046203, 30.671645, 104.056677, 30.680655
104.047803, 30.656285, 104.058277, 30.665295
104.050754, 30.654865, 104.061226, 30.663875
104.053141, 30.709895, 104.063619, 30.718905
104.053384, 30.653385, 104.063856, 30.662395
104.061674, 30.650000, 104.072146, 30.657375
104.090271, 30.697085, 104.100749, 30.706095
104.085392, 30.686805, 104.095868, 30.695815
104.068012, 30.685945, 104.078488, 30.694955
104.070704, 30.654815, 104.081176, 30.663825
104.094644, 30.651825, 104.105116, 30.660835
104.095191, 30.702025, 104.105669, 30.711035
104.065523, 30.658905, 104.075997, 30.667915
104.052764, 30.654195, 104.063236, 30.663205
104.053520, 30.717785, 104.064000, 30.726795
104.060342, 30.678895, 104.070818, 30.687905
104.052082, 30.689705, 104.062558, 30.698715
104.091732, 30.674895, 104.102208, 30.683905
104.080473, 30.659805, 104.090947, 30.668815
104.088471, 30.705375, 104.098949, 30.714385
104.067962, 30.688915, 104.078438, 30.697925
104.051970, 30.721015, 104.062450, 30.730000
104.069770, 30.713975, 104.080250, 30.722985
104.091542, 30.687735, 104.102018, 30.696745
104.116393, 30.660335, 104.126867, 30.669345
104.054813, 30.667185, 104.065287, 30.676195
104.098353, 30.664595, 104.108827, 30.673605
104.045193, 30.656775, 104.055667, 30.665785
104.042382, 30.682865, 104.052858, 30.691875
104.091832, 30.691175, 104.102308, 30.700185
104.085852, 30.686585, 104.096328, 30.695595
104.046290, 30.718545, 104.056770, 30.727555
104.049322, 30.682585, 104.059798, 30.691595
104.069471, 30.695875, 104.079949, 30.704885
104.078282, 30.678405, 104.088758, 30.687415
104.108503, 30.657345, 104.118977, 30.666355
104.058603, 30.662465, 104.069077, 30.671475
104.064823, 30.655605, 104.075297, 30.664615
104.055203, 30.660675, 104.065677, 30.669685
104.053832, 30.681275, 104.064308, 30.690285
104.109053, 30.658035, 104.119527, 30.667045
104.040513, 30.659095, 104.050987, 30.668105
104.085544, 30.652995, 104.096016, 30.662005
104.097591, 30.708125, 104.108069, 30.717135
104.080554, 30.650255, 104.091026, 30.659265
104.040000, 30.679915, 104.047908, 30.688925
104.055741, 30.707295, 104.066219, 30.716305
104.087853, 30.669855, 104.098327, 30.678865
104.066884, 30.650845, 104.077356, 30.659855
104.044882, 30.689505, 104.055358, 30.698515
104.043940, 30.718965, 104.054420, 30.727975
104.060901, 30.702505, 104.071379, 30.711515
104.099692, 30.676745, 104.110168, 30.685755
104.065694, 30.651005, 104.076166, 30.660015
104.060523, 30.658435, 104.070997, 30.667445
104.074714, 30.653525, 104.085186, 30.662535
104.108503, 30.660335, 104.118977, 30.669345
104.055614, 30.654735, 104.066086, 30.663745
104.068142, 30.683385, 104.078618, 30.692395
104.079880, 30.716155, 104.090360, 30.725165
104.090122, 30.685055, 104.100598, 30.694065
104.122240, 30.711215, 104.130000, 30.720225
104.102372, 30.690625, 104.112848, 30.699635
104.040000, 30.689785, 104.049988, 30.698795
